Company,Year,Value
"Konica Minolta, Inc. (TSE:4902)",2016,3344.88
"Konica Minolta, Inc. (TSE:4902)",2017,3567.5
"Konica Minolta, Inc. (TSE:4902)",2018,3660.13
"Konica Minolta, Inc. (TSE:4902)",2019,3621.11
"Konica Minolta, Inc. (TSE:4902)",2020,3255.41
"Konica Minolta, Inc. (TSE:4902)",2021,3398.37
"Konica Minolta, Inc. (TSE:4902)",2022,4114.44
"Konica Minolta, Inc. (TSE:4902)",2023,6046.610000000102
"Konica Minolta, Inc. (TSE:4902)",2024,6489.715714285849
"Konica Minolta, Inc. (TSE:4902)",2025,6932.8214285714785
"Konica Minolta, Inc. (TSE:4902)",2026,7375.927142857225
"Konica Minolta, Inc. (TSE:4902)",2027,7819.032857142971
GEA Group Aktiengesellschaft (XTRA:G1A),2016,3281.34
GEA Group Aktiengesellschaft (XTRA:G1A),2017,3354.17
GEA Group Aktiengesellschaft (XTRA:G1A),2018,3618.95
GEA Group Aktiengesellschaft (XTRA:G1A),2019,3679.56
GEA Group Aktiengesellschaft (XTRA:G1A),2020,3392.66
GEA Group Aktiengesellschaft (XTRA:G1A),2021,3317.24
GEA Group Aktiengesellschaft (XTRA:G1A),2022,3606.58
GEA Group Aktiengesellschaft (XTRA:G1A),2023,32752.14285714086
GEA Group Aktiengesellschaft (XTRA:G1A),2024,34669.60714285495
GEA Group Aktiengesellschaft (XTRA:G1A),2025,36587.071428569034
GEA Group Aktiengesellschaft (XTRA:G1A),2026,38504.535714283586
GEA Group Aktiengesellschaft (XTRA:G1A),2027,40421.99999999767
"Oki Electric Industry Co., Ltd. (TSE:6703)",2016,2290.85
"Oki Electric Industry Co., Ltd. (TSE:6703)",2017,2224.11
"Oki Electric Industry Co., Ltd. (TSE:6703)",2018,2134.52
"Oki Electric Industry Co., Ltd. (TSE:6703)",2019,2324.51
"Oki Electric Industry Co., Ltd. (TSE:6703)",2020,1980.35
"Oki Electric Industry Co., Ltd. (TSE:6703)",2021,1835.4
"Oki Electric Industry Co., Ltd. (TSE:6703)",2022,1841.53
"Oki Electric Industry Co., Ltd. (TSE:6703)",2023,2601.162857142772
"Oki Electric Industry Co., Ltd. (TSE:6703)",2024,2506.9146428570384
"Oki Electric Industry Co., Ltd. (TSE:6703)",2025,2412.666428571334
"Oki Electric Industry Co., Ltd. (TSE:6703)",2026,2318.41821428563
"Oki Electric Industry Co., Ltd. (TSE:6703)",2027,2224.1699999999255
Fanuc Corporation (TSE:6954),2016,1959.47
Fanuc Corporation (TSE:6954),2017,2527.13
Fanuc Corporation (TSE:6954),2018,2589.41
Fanuc Corporation (TSE:6954),2019,2209.51
Fanuc Corporation (TSE:6954),2020,2164.04
Fanuc Corporation (TSE:6954),2021,2825.33
Fanuc Corporation (TSE:6954),2022,3372.71
Fanuc Corporation (TSE:6954),2023,1764.531428571412
Fanuc Corporation (TSE:6954),2024,1683.1189285714063
Fanuc Corporation (TSE:6954),2025,1601.7064285714296
Fanuc Corporation (TSE:6954),2026,1520.2939285714237
Fanuc Corporation (TSE:6954),2027,1438.881428571418
Shimadzu Corporation (TSE:7701),2016,1352.74
Shimadzu Corporation (TSE:7701),2017,1492.28
Shimadzu Corporation (TSE:7701),2018,1563.55
Shimadzu Corporation (TSE:7701),2019,1569.85
Shimadzu Corporation (TSE:7701),2020,1541.3
Shimadzu Corporation (TSE:7701),2021,1650.38
Shimadzu Corporation (TSE:7701),2022,1798.92
Shimadzu Corporation (TSE:7701),2023,2035.1785714285506
Shimadzu Corporation (TSE:7701),2024,2076.6446428571217
Shimadzu Corporation (TSE:7701),2025,2118.1107142856927
Shimadzu Corporation (TSE:7701),2026,2159.5767857142637
Shimadzu Corporation (TSE:7701),2027,2201.0428571428347
"Alps Alpine Co., Ltd. (TSE:6770)",2016,3971.61
"Alps Alpine Co., Ltd. (TSE:6770)",2017,4394.78
"Alps Alpine Co., Ltd. (TSE:6770)",2018,4537.51
"Alps Alpine Co., Ltd. (TSE:6770)",2019,4659.31
"Alps Alpine Co., Ltd. (TSE:6770)",2020,4026.77
"Alps Alpine Co., Ltd. (TSE:6770)",2021,4285.64
"Alps Alpine Co., Ltd. (TSE:6770)",2022,4934.85
"Alps Alpine Co., Ltd. (TSE:6770)",2023,9999.999999999884
"Alps Alpine Co., Ltd. (TSE:6770)",2024,10415.535714285565
"Alps Alpine Co., Ltd. (TSE:6770)",2025,10831.071428571246
"Alps Alpine Co., Ltd. (TSE:6770)",2026,11246.607142856927
"Alps Alpine Co., Ltd. (TSE:6770)",2027,11662.142857142608
JVCKENWOOD Corporation (TSE:6632),2016,1426.11
JVCKENWOOD Corporation (TSE:6632),2017,1470.21
JVCKENWOOD Corporation (TSE:6632),2018,1483.4
JVCKENWOOD Corporation (TSE:6632),2019,1464.22
JVCKENWOOD Corporation (TSE:6632),2020,1303.29
JVCKENWOOD Corporation (TSE:6632),2021,1328.99
JVCKENWOOD Corporation (TSE:6632),2022,1608.61
JVCKENWOOD Corporation (TSE:6632),2023,36635.19571428653
JVCKENWOOD Corporation (TSE:6632),2024,36799.428571429395
JVCKENWOOD Corporation (TSE:6632),2025,36963.66142857226
JVCKENWOOD Corporation (TSE:6632),2026,37127.89428571513
JVCKENWOOD Corporation (TSE:6632),2027,37292.12714285799
Agfa-Gevaert NV (ENXTBR:AGFB),2016,1776.84
Agfa-Gevaert NV (ENXTBR:AGFB),2017,1722.9
Agfa-Gevaert NV (ENXTBR:AGFB),2018,1567.42
Agfa-Gevaert NV (ENXTBR:AGFB),2019,1465.89
Agfa-Gevaert NV (ENXTBR:AGFB),2020,1285.03
Agfa-Gevaert NV (ENXTBR:AGFB),2021,1335.8
Agfa-Gevaert NV (ENXTBR:AGFB),2022,1405.61
Agfa-Gevaert NV (ENXTBR:AGFB),2023,147.3171428571368
Agfa-Gevaert NV (ENXTBR:AGFB),2024,158.04214285713897
Agfa-Gevaert NV (ENXTBR:AGFB),2025,168.76714285713751
Agfa-Gevaert NV (ENXTBR:AGFB),2026,179.49214285713606
Agfa-Gevaert NV (ENXTBR:AGFB),2027,190.2171428571346
Aisin Corporation (TSE:7259),2016,19739.15
Aisin Corporation (TSE:7259),2017,21959.96
Aisin Corporation (TSE:7259),2018,23474.12
Aisin Corporation (TSE:7259),2019,23175.07
Aisin Corporation (TSE:7259),2020,20682.74
Aisin Corporation (TSE:7259),2021,22623.41
Aisin Corporation (TSE:7259),2022,25845.06
Aisin Corporation (TSE:7259),2023,12056.767142857308
Aisin Corporation (TSE:7259),2024,12465.503214285825
Aisin Corporation (TSE:7259),2025,12874.239285714459
Aisin Corporation (TSE:7259),2026,13282.975357142976
Aisin Corporation (TSE:7259),2027,13691.711428571492
Advantest Corporation (TSE:6857),2016,412.66
Advantest Corporation (TSE:6857),2017,624.08
Advantest Corporation (TSE:6857),2018,860.33
Advantest Corporation (TSE:6857),2019,783.44
Advantest Corporation (TSE:6857),2020,893.08
Advantest Corporation (TSE:6857),2021,1151.41
Advantest Corporation (TSE:6857),2022,1487.44
Advantest Corporation (TSE:6857),2023,2871.0828571427264
Advantest Corporation (TSE:6857),2024,3112.198928571306
Advantest Corporation (TSE:6857),2025,3353.3149999998277
Advantest Corporation (TSE:6857),2026,3594.4310714284074
Advantest Corporation (TSE:6857),2027,3835.547142856929
Yokogawa Electric Corporation (TSE:6841),2016,1477.63
Yokogawa Electric Corporation (TSE:6841),2017,1550.95
Yokogawa Electric Corporation (TSE:6841),2018,1545.36
Yokogawa Electric Corporation (TSE:6841),2019,1518.43
Yokogawa Electric Corporation (TSE:6841),2020,1427.77
Yokogawa Electric Corporation (TSE:6841),2021,1443.48
Yokogawa Electric Corporation (TSE:6841),2022,1583.95
Yokogawa Electric Corporation (TSE:6841),2023,53242.99999999814
Yokogawa Electric Corporation (TSE:6841),2024,55806.85714285541
Yokogawa Electric Corporation (TSE:6841),2025,58370.71428571176
Yokogawa Electric Corporation (TSE:6841),2026,60934.571428569034
Yokogawa Electric Corporation (TSE:6841),2027,63498.42857142538
"Nintendo Co., Ltd. (TSE:7974)",2016,1415.51
"Nintendo Co., Ltd. (TSE:7974)",2017,4335.22
"Nintendo Co., Ltd. (TSE:7974)",2018,4734.2
"Nintendo Co., Ltd. (TSE:7974)",2019,4454.48
"Nintendo Co., Ltd. (TSE:7974)",2020,4975.88
"Nintendo Co., Ltd. (TSE:7974)",2021,4929.81
"Nintendo Co., Ltd. (TSE:7974)",2022,5074.21
"Nintendo Co., Ltd. (TSE:7974)",2023,4710.142857142666
"Nintendo Co., Ltd. (TSE:7974)",2024,4959.535714285506
"Nintendo Co., Ltd. (TSE:7974)",2025,5208.928571428347
"Nintendo Co., Ltd. (TSE:7974)",2026,5458.321428571187
"Nintendo Co., Ltd. (TSE:7974)",2027,5707.714285714028
HELLA GmbH & Co. KGaA (XTRA:HLE),2016,4892.42
HELLA GmbH & Co. KGaA (XTRA:HLE),2017,5220.18
HELLA GmbH & Co. KGaA (XTRA:HLE),2018,5437.73
HELLA GmbH & Co. KGaA (XTRA:HLE),2019,5385.11
HELLA GmbH & Co. KGaA (XTRA:HLE),2020,4669.1
HELLA GmbH & Co. KGaA (XTRA:HLE),2021,5076.65
HELLA GmbH & Co. KGaA (XTRA:HLE),2022,6820.8
HELLA GmbH & Co. KGaA (XTRA:HLE),2023,1298.299999999981
HELLA GmbH & Co. KGaA (XTRA:HLE),2024,1310.7292857142675
HELLA GmbH & Co. KGaA (XTRA:HLE),2025,1323.1585714285538
HELLA GmbH & Co. KGaA (XTRA:HLE),2026,1335.5878571428439
HELLA GmbH & Co. KGaA (XTRA:HLE),2027,1348.0171428571302
LG Electronics Inc. (KOSE:A066570),2016,30670.95
LG Electronics Inc. (KOSE:A066570),2017,34433.71
LG Electronics Inc. (KOSE:A066570),2018,34082.33
LG Electronics Inc. (KOSE:A066570),2019,34605.41
LG Electronics Inc. (KOSE:A066570),2020,31347.94
LG Electronics Inc. (KOSE:A066570),2021,40528.96
LG Electronics Inc. (KOSE:A066570),2022,46585.25
LG Electronics Inc. (KOSE:A066570),2023,8046.641428571456
LG Electronics Inc. (KOSE:A066570),2024,8000.416785714318
LG Electronics Inc. (KOSE:A066570),2025,7954.19214285718
LG Electronics Inc. (KOSE:A066570),2026,7907.9675000000425
LG Electronics Inc. (KOSE:A066570),2027,7861.7428571429045
Techtronic Industries Company Limited (SEHK:669),2016,3495.23
Techtronic Industries Company Limited (SEHK:669),2017,3837.43
Techtronic Industries Company Limited (SEHK:669),2018,4406.61
Techtronic Industries Company Limited (SEHK:669),2019,4774.07
Techtronic Industries Company Limited (SEHK:669),2020,6058.86
Techtronic Industries Company Limited (SEHK:669),2021,8081.55
Techtronic Industries Company Limited (SEHK:669),2022,8041.34
Techtronic Industries Company Limited (SEHK:669),2023,21619.432857142063
Techtronic Industries Company Limited (SEHK:669),2024,22290.99285714212
Techtronic Industries Company Limited (SEHK:669),2025,22962.55285714194
Techtronic Industries Company Limited (SEHK:669),2026,23634.112857141998
Techtronic Industries Company Limited (SEHK:669),2027,24305.672857142054
Endress+Hauser AG,2016,642.45
Endress+Hauser AG,2017,644.34
Endress+Hauser AG,2018,689.23
Endress+Hauser AG,2019,768.96
Endress+Hauser AG,2020,740.67
Endress+Hauser AG,2021,841.52
Endress+Hauser AG,2022,994.27
Endress+Hauser AG,2023,4621.757142857008
Endress+Hauser AG,2024,4794.585714285611
Endress+Hauser AG,2025,4967.414285714156
Endress+Hauser AG,2026,5140.242857142701
Endress+Hauser AG,2027,5313.071428571246
Acer Incorporated (TWSE:2353),2016,6468.61
Acer Incorporated (TWSE:2353),2017,6542.77
Acer Incorporated (TWSE:2353),2018,6682.58
Acer Incorporated (TWSE:2353),2019,6470.36
Acer Incorporated (TWSE:2353),2020,7625.83
Acer Incorporated (TWSE:2353),2021,8700.93
Acer Incorporated (TWSE:2353),2022,7585.27
Acer Incorporated (TWSE:2353),2023,1438.9571428571508
Acer Incorporated (TWSE:2353),2024,1408.025000000016
Acer Incorporated (TWSE:2353),2025,1377.092857142874
Acer Incorporated (TWSE:2353),2026,1346.1607142857392
Acer Incorporated (TWSE:2353),2027,1315.2285714286045
JTEKT Corporation (TSE:6473),2016,7359.65
JTEKT Corporation (TSE:6473),2017,7805.26
JTEKT Corporation (TSE:6473),2018,8438.5
JTEKT Corporation (TSE:6473),2019,8308.63
JTEKT Corporation (TSE:6473),2020,7156.1
JTEKT Corporation (TSE:6473),2021,7817.75
JTEKT Corporation (TSE:6473),2022,9313.46
JTEKT Corporation (TSE:6473),2023,715.614285714255
JTEKT Corporation (TSE:6473),2024,663.3178571428289
JTEKT Corporation (TSE:6473),2025,611.0214285714028
JTEKT Corporation (TSE:6473),2026,558.7249999999767
JTEKT Corporation (TSE:6473),2027,506.42857142855064
"Samsung SDI Co., Ltd. (KOSE:A006400)",2016,3278.7
"Samsung SDI Co., Ltd. (KOSE:A006400)",2017,3816.91
"Samsung SDI Co., Ltd. (KOSE:A006400)",2018,5244.3
"Samsung SDI Co., Ltd. (KOSE:A006400)",2019,5807.22
"Samsung SDI Co., Ltd. (KOSE:A006400)",2020,6567.51
"Samsung SDI Co., Ltd. (KOSE:A006400)",2021,7717.86
"Samsung SDI Co., Ltd. (KOSE:A006400)",2022,11716.71
"Samsung SDI Co., Ltd. (KOSE:A006400)",2023,139536.65142857097
"Samsung SDI Co., Ltd. (KOSE:A006400)",2024,147315.3042857144
"Samsung SDI Co., Ltd. (KOSE:A006400)",2025,155093.95714285597
"Samsung SDI Co., Ltd. (KOSE:A006400)",2026,162872.60999999754
"Samsung SDI Co., Ltd. (KOSE:A006400)",2027,170651.26285714097
"HORIBA, Ltd. (TSE:6856)",2016,669.37
"HORIBA, Ltd. (TSE:6856)",2017,747.88
"HORIBA, Ltd. (TSE:6856)",2018,908.4
"HORIBA, Ltd. (TSE:6856)",2019,784.68
"HORIBA, Ltd. (TSE:6856)",2020,738.15
"HORIBA, Ltd. (TSE:6856)",2021,874.52
"HORIBA, Ltd. (TSE:6856)",2022,1023.74
"HORIBA, Ltd. (TSE:6856)",2023,11226.907142856158
"HORIBA, Ltd. (TSE:6856)",2024,12456.876428570598
"HORIBA, Ltd. (TSE:6856)",2025,13686.845714284573
"HORIBA, Ltd. (TSE:6856)",2026,14916.814999999013
"HORIBA, Ltd. (TSE:6856)",2027,16146.784285712987
Nihon Kohden Corporation (TSE:6849),2016,564.52
Nihon Kohden Corporation (TSE:6849),2017,607.22
Nihon Kohden Corporation (TSE:6849),2018,614.84
Nihon Kohden Corporation (TSE:6849),2019,651.74
Nihon Kohden Corporation (TSE:6849),2020,647.97
Nihon Kohden Corporation (TSE:6849),2021,656.76
Nihon Kohden Corporation (TSE:6849),2022,655.2
Nihon Kohden Corporation (TSE:6849),2023,5611.187142856885
Nihon Kohden Corporation (TSE:6849),2024,5729.669285714044
Nihon Kohden Corporation (TSE:6849),2025,5848.151428571175
Nihon Kohden Corporation (TSE:6849),2026,5966.633571428305
Nihon Kohden Corporation (TSE:6849),2027,6085.1157142854645
Anritsu Corporation (TSE:6754),2016,297.4
Anritsu Corporation (TSE:6754),2017,297.42
Anritsu Corporation (TSE:6754),2018,312.68
Anritsu Corporation (TSE:6754),2019,1798.63
Anritsu Corporation (TSE:6754),2020,325.78
Anritsu Corporation (TSE:6754),2021,332.85
Anritsu Corporation (TSE:6754),2022,369.25
Anritsu Corporation (TSE:6754),2023,20819.28571428545
Anritsu Corporation (TSE:6754),2024,19923.857142857043
Anritsu Corporation (TSE:6754),2025,19028.428571428638
Anritsu Corporation (TSE:6754),2026,18133.000000000233
Anritsu Corporation (TSE:6754),2027,17237.571428571595
"Delta Electronics, Inc. (TWSE:2308)",2016,4781.31
"Delta Electronics, Inc. (TWSE:2308)",2017,5026.68
"Delta Electronics, Inc. (TWSE:2308)",2018,5355.63
"Delta Electronics, Inc. (TWSE:2308)",2019,5978.43
"Delta Electronics, Inc. (TWSE:2308)",2020,6032.7
"Delta Electronics, Inc. (TWSE:2308)",2021,6930.17
"Delta Electronics, Inc. (TWSE:2308)",2022,8449.5
"Delta Electronics, Inc. (TWSE:2308)",2023,7471.142857143146
"Delta Electronics, Inc. (TWSE:2308)",2024,7422.285714286001
"Delta Electronics, Inc. (TWSE:2308)",2025,7373.428571428856
"Delta Electronics, Inc. (TWSE:2308)",2026,7324.571428571711
"Delta Electronics, Inc. (TWSE:2308)",2027,7275.714285714566
Lite-On Technology Corporation (TWSE:2301),2016,6122.87
Lite-On Technology Corporation (TWSE:2301),2017,5769.07
Lite-On Technology Corporation (TWSE:2301),2018,5557.65
Lite-On Technology Corporation (TWSE:2301),2019,4650.24
Lite-On Technology Corporation (TWSE:2301),2020,4005.99
Lite-On Technology Corporation (TWSE:2301),2021,4147.41
Lite-On Technology Corporation (TWSE:2301),2022,4328.44
Lite-On Technology Corporation (TWSE:2301),2023,5993.124285714235
Lite-On Technology Corporation (TWSE:2301),2024,6681.478571428452
Lite-On Technology Corporation (TWSE:2301),2025,7369.832857142901
Lite-On Technology Corporation (TWSE:2301),2026,8058.187142857118
Lite-On Technology Corporation (TWSE:2301),2027,8746.541428571334
Sonova Holding AG (SWX:SOON),2016,806.53
Sonova Holding AG (SWX:SOON),2017,862.7
Sonova Holding AG (SWX:SOON),2018,882.14
Sonova Holding AG (SWX:SOON),2019,915.95
Sonova Holding AG (SWX:SOON),2020,818.47
Sonova Holding AG (SWX:SOON),2021,957.04
Sonova Holding AG (SWX:SOON),2022,1192.2
Sonova Holding AG (SWX:SOON),2023,1800.2157142856595
Sonova Holding AG (SWX:SOON),2024,1858.5189285713714
Sonova Holding AG (SWX:SOON),2025,1916.8221428570832
Sonova Holding AG (SWX:SOON),2026,1975.125357142795
Sonova Holding AG (SWX:SOON),2027,2033.428571428507
"Konka Group Co., Ltd. (SZSE:000016)",2016,2414.31
"Konka Group Co., Ltd. (SZSE:000016)",2017,3820.58
"Konka Group Co., Ltd. (SZSE:000016)",2018,5928.51
"Konka Group Co., Ltd. (SZSE:000016)",2019,7154.58
"Konka Group Co., Ltd. (SZSE:000016)",2020,6530.13
"Konka Group Co., Ltd. (SZSE:000016)",2021,6501.97
"Konka Group Co., Ltd. (SZSE:000016)",2022,3956.97
"Konka Group Co., Ltd. (SZSE:000016)",2023,12955.39571428555
"Konka Group Co., Ltd. (SZSE:000016)",2024,13579.698571428424
"Konka Group Co., Ltd. (SZSE:000016)",2025,14204.001428571297
"Konka Group Co., Ltd. (SZSE:000016)",2026,14828.30428571417
"Konka Group Co., Ltd. (SZSE:000016)",2027,15452.607142857043
GN Store Nord A/S (CPSE:GN),2016,460.35
GN Store Nord A/S (CPSE:GN),2017,506.67
GN Store Nord A/S (CPSE:GN),2018,571.26
GN Store Nord A/S (CPSE:GN),2019,707.1
GN Store Nord A/S (CPSE:GN),2020,872.69
GN Store Nord A/S (CPSE:GN),2021,1004.7
GN Store Nord A/S (CPSE:GN),2022,1317.74
GN Store Nord A/S (CPSE:GN),2023,36711.34000000078
GN Store Nord A/S (CPSE:GN),2024,33512.31428571511
GN Store Nord A/S (CPSE:GN),2025,30313.28857142944
GN Store Nord A/S (CPSE:GN),2026,27114.262857143767
GN Store Nord A/S (CPSE:GN),2027,23915.237142858095
Honeywell International Inc. (NasdaqGS:HON),2016,27677.0
Honeywell International Inc. (NasdaqGS:HON),2017,28144.0
Honeywell International Inc. (NasdaqGS:HON),2018,29046.0
Honeywell International Inc. (NasdaqGS:HON),2019,24339.0
Honeywell International Inc. (NasdaqGS:HON),2020,22169.0
Honeywell International Inc. (NasdaqGS:HON),2021,23394.0
Honeywell International Inc. (NasdaqGS:HON),2022,23825.0
Honeywell International Inc. (NasdaqGS:HON),2023,5009.645714285551
Honeywell International Inc. (NasdaqGS:HON),2024,5394.3699999997625
Honeywell International Inc. (NasdaqGS:HON),2025,5779.094285714091
Honeywell International Inc. (NasdaqGS:HON),2026,6163.818571428303
Honeywell International Inc. (NasdaqGS:HON),2027,6548.542857142631
HannStar Display Corporation (TWSE:6116),2016,523.01
HannStar Display Corporation (TWSE:6116),2017,466.14
HannStar Display Corporation (TWSE:6116),2018,415.98
HannStar Display Corporation (TWSE:6116),2019,441.65
HannStar Display Corporation (TWSE:6116),2020,474.95
HannStar Display Corporation (TWSE:6116),2021,555.03
HannStar Display Corporation (TWSE:6116),2022,507.4
HannStar Display Corporation (TWSE:6116),2023,6028.542857142631
HannStar Display Corporation (TWSE:6116),2024,6332.577857142664
HannStar Display Corporation (TWSE:6116),2025,6636.61285714258
HannStar Display Corporation (TWSE:6116),2026,6940.647857142612
HannStar Display Corporation (TWSE:6116),2027,7244.6828571425285
Knorr-Bremse AG (XTRA:KBX),2016,2715.68
Knorr-Bremse AG (XTRA:KBX),2017,3252.87
Knorr-Bremse AG (XTRA:KBX),2018,3577.63
Knorr-Bremse AG (XTRA:KBX),2019,3732.84
Knorr-Bremse AG (XTRA:KBX),2020,3242.25
Knorr-Bremse AG (XTRA:KBX),2021,3626.0
Knorr-Bremse AG (XTRA:KBX),2022,4067.24
Knorr-Bremse AG (XTRA:KBX),2023,1951.7399999999689
Knorr-Bremse AG (XTRA:KBX),2024,1962.53892857139
Knorr-Bremse AG (XTRA:KBX),2025,1973.3378571428148
Knorr-Bremse AG (XTRA:KBX),2026,1984.1367857142395
Knorr-Bremse AG (XTRA:KBX),2027,1994.9357142856607
AUO Corporation (TWSE:2409),2016,9095.62
AUO Corporation (TWSE:2409),2017,8644.49
AUO Corporation (TWSE:2409),2018,8629.32
AUO Corporation (TWSE:2409),2019,8284.78
AUO Corporation (TWSE:2409),2020,7662.79
AUO Corporation (TWSE:2409),2021,8642.36
AUO Corporation (TWSE:2409),2022,7571.25
AUO Corporation (TWSE:2409),2023,1102.435714285646
AUO Corporation (TWSE:2409),2024,1148.2221428570774
AUO Corporation (TWSE:2409),2025,1194.0085714285087
AUO Corporation (TWSE:2409),2026,1239.7949999999255
AUO Corporation (TWSE:2409),2027,1285.5814285713568
Skyworth Group Limited (SEHK:751),2016,4357.93
Skyworth Group Limited (SEHK:751),2017,4300.87
Skyworth Group Limited (SEHK:751),2018,4471.91
Skyworth Group Limited (SEHK:751),2019,4070.4
Skyworth Group Limited (SEHK:751),2020,4501.57
Skyworth Group Limited (SEHK:751),2021,5793.57
Skyworth Group Limited (SEHK:751),2022,6190.57
Skyworth Group Limited (SEHK:751),2023,41822.30285714287
Skyworth Group Limited (SEHK:751),2024,43419.65857142862
Skyworth Group Limited (SEHK:751),2025,45017.0142857139
Skyworth Group Limited (SEHK:751),2026,46614.369999999646
Skyworth Group Limited (SEHK:751),2027,48211.72571428539
Hanwha Corporation (KOSE:A000880),2016,31716.73
Hanwha Corporation (KOSE:A000880),2017,33832.2
Hanwha Corporation (KOSE:A000880),2018,32769.9
Hanwha Corporation (KOSE:A000880),2019,34376.09
Hanwha Corporation (KOSE:A000880),2020,34498.1
Hanwha Corporation (KOSE:A000880),2021,34724.0
Hanwha Corporation (KOSE:A000880),2022,41526.64
Hanwha Corporation (KOSE:A000880),2023,672.3700000000317
Hanwha Corporation (KOSE:A000880),2024,653.4028571428935
Hanwha Corporation (KOSE:A000880),2025,634.4357142857552
Hanwha Corporation (KOSE:A000880),2026,615.468571428617
Hanwha Corporation (KOSE:A000880),2027,596.5014285714788
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2016,24291.11
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2017,22606.31
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2018,22531.32
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2019,24179.71
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2020,23518.6
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2021,26845.29
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2022,33830.74
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2023,11885.5285714278
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2024,12562.517857142026
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2025,13239.507142856251
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2026,13916.496428570477
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2027,14593.485714284703
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2016,265.32
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2017,345.62
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2018,413.39
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2019,460.77
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2020,554.79
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2021,839.17
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2022,1596.79
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2023,18606.924285713118
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2024,20249.44392857002
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2025,21891.963571426924
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2026,23534.483214283828
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2027,25177.002857141197
Seagate Technology Holdings plc (NasdaqGS:STX),2016,8009.0
Seagate Technology Holdings plc (NasdaqGS:STX),2017,7496.0
Seagate Technology Holdings plc (NasdaqGS:STX),2018,7885.0
Seagate Technology Holdings plc (NasdaqGS:STX),2019,7304.0
Seagate Technology Holdings plc (NasdaqGS:STX),2020,7467.0
Seagate Technology Holdings plc (NasdaqGS:STX),2021,8446.0
Seagate Technology Holdings plc (NasdaqGS:STX),2022,7059.0
Seagate Technology Holdings plc (NasdaqGS:STX),2023,272.9314285714645
Seagate Technology Holdings plc (NasdaqGS:STX),2024,8.25928571424447
Seagate Technology Holdings plc (NasdaqGS:STX),2025,-256.41285714285914
Seagate Technology Holdings plc (NasdaqGS:STX),2026,-521.0849999999627
Seagate Technology Holdings plc (NasdaqGS:STX),2027,-785.7571428570664
"LG Display Co., Ltd. (KOSE:A034220)",2016,16764.12
"LG Display Co., Ltd. (KOSE:A034220)",2017,16521.28
"LG Display Co., Ltd. (KOSE:A034220)",2018,15656.81
"LG Display Co., Ltd. (KOSE:A034220)",2019,15919.05
"LG Display Co., Ltd. (KOSE:A034220)",2020,15933.12
"LG Display Co., Ltd. (KOSE:A034220)",2021,18104.01
"LG Display Co., Ltd. (KOSE:A034220)",2022,18439.06
"LG Display Co., Ltd. (KOSE:A034220)",2023,8924.844285713742
"LG Display Co., Ltd. (KOSE:A034220)",2024,9774.087857142324
"LG Display Co., Ltd. (KOSE:A034220)",2025,10623.331428570673
"LG Display Co., Ltd. (KOSE:A034220)",2026,11472.574999999255
"LG Display Co., Ltd. (KOSE:A034220)",2027,12321.818571427837
"Tatung Co., Ltd. (TWSE:2371)",2016,2071.41
"Tatung Co., Ltd. (TWSE:2371)",2017,1967.81
"Tatung Co., Ltd. (TWSE:2371)",2018,1947.71
"Tatung Co., Ltd. (TWSE:2371)",2019,1020.9
"Tatung Co., Ltd. (TWSE:2371)",2020,781.53
"Tatung Co., Ltd. (TWSE:2371)",2021,690.73
"Tatung Co., Ltd. (TWSE:2371)",2022,841.25
"Tatung Co., Ltd. (TWSE:2371)",2023,12876.532857142593
"Tatung Co., Ltd. (TWSE:2371)",2024,12807.54928571402
"Tatung Co., Ltd. (TWSE:2371)",2025,12738.565714285447
"Tatung Co., Ltd. (TWSE:2371)",2026,12669.582142856874
"Tatung Co., Ltd. (TWSE:2371)",2027,12600.598571428272
