Company,Year,Value
Airbus SE (ENXTPA:AIR),2026,17403.486428570934
Airbus SE (ENXTPA:AIR),2027,18473.512857141905
Garmin Ltd. (NYSE:GRMN),2016,1357.27
Garmin Ltd. (NYSE:GRMN),2017,1323.62
Garmin Ltd. (NYSE:GRMN),2018,1367.73
Garmin Ltd. (NYSE:GRMN),2019,1523.53
Garmin Ltd. (NYSE:GRMN),2020,1705.24
Garmin Ltd. (NYSE:GRMN),2021,2092.34
Garmin Ltd. (NYSE:GRMN),2022,2053.51
Garmin Ltd. (NYSE:GRMN),2023,3487.600000000093
Garmin Ltd. (NYSE:GRMN),2024,3123.944642857299
Garmin Ltd. (NYSE:GRMN),2025,2760.289285714389
Garmin Ltd. (NYSE:GRMN),2026,2396.633928571595
Garmin Ltd. (NYSE:GRMN),2027,2032.978571428801
Sandvik AB (publ) (OM:SAND),2016,4472.34
Sandvik AB (publ) (OM:SAND),2017,4835.25
Sandvik AB (publ) (OM:SAND),2018,5302.87
Sandvik AB (publ) (OM:SAND),2019,5497.14
Sandvik AB (publ) (OM:SAND),2020,4857.12
Sandvik AB (publ) (OM:SAND),2021,4395.33
Sandvik AB (publ) (OM:SAND),2022,6001.61
Sandvik AB (publ) (OM:SAND),2023,63128.71428571362
Sandvik AB (publ) (OM:SAND),2024,66214.60714285634
Sandvik AB (publ) (OM:SAND),2025,69300.49999999907
Sandvik AB (publ) (OM:SAND),2026,72386.3928571418
Sandvik AB (publ) (OM:SAND),2027,75472.28571428359
Elbit Systems Ltd. (TASE:ESLT),2016,2294.93
Elbit Systems Ltd. (TASE:ESLT),2017,2374.78
Elbit Systems Ltd. (TASE:ESLT),2018,2640.87
Elbit Systems Ltd. (TASE:ESLT),2019,3316.9
Elbit Systems Ltd. (TASE:ESLT),2020,3438.07
Elbit Systems Ltd. (TASE:ESLT),2021,3920.47
Elbit Systems Ltd. (TASE:ESLT),2022,4138.27
Elbit Systems Ltd. (TASE:ESLT),2023,3439.269999999786
Elbit Systems Ltd. (TASE:ESLT),2024,3755.859642856987
Elbit Systems Ltd. (TASE:ESLT),2025,4072.449285714072
Elbit Systems Ltd. (TASE:ESLT),2026,4389.038928571157
Elbit Systems Ltd. (TASE:ESLT),2027,4705.628571428359
Olympus Corporation (TSE:7733),2016,1678.58
Olympus Corporation (TSE:7733),2017,1851.58
Olympus Corporation (TSE:7733),2018,1874.18
Olympus Corporation (TSE:7733),2019,1983.33
Olympus Corporation (TSE:7733),2020,1836.01
Olympus Corporation (TSE:7733),2021,1842.37
Olympus Corporation (TSE:7733),2022,2086.45
Olympus Corporation (TSE:7733),2023,31905.428571428616
Olympus Corporation (TSE:7733),2024,31908.321428571493
Olympus Corporation (TSE:7733),2025,31911.214285714366
Olympus Corporation (TSE:7733),2026,31914.10714285724
Olympus Corporation (TSE:7733),2027,31917.000000000113
Schneider Electric S.E. (ENXTPA:SU),2016,16022.28
Schneider Electric S.E. (ENXTPA:SU),2017,16175.07
Schneider Electric S.E. (ENXTPA:SU),2018,16633.42
Schneider Electric S.E. (ENXTPA:SU),2019,17424.93
Schneider Electric S.E. (ENXTPA:SU),2020,15918.3
Schneider Electric S.E. (ENXTPA:SU),2021,18102.92
Schneider Electric S.E. (ENXTPA:SU),2022,21538.46
Schneider Electric S.E. (ENXTPA:SU),2023,2653.3314285714296
Schneider Electric S.E. (ENXTPA:SU),2024,2627.4260714285774
Schneider Electric S.E. (ENXTPA:SU),2025,2601.520714285718
Schneider Electric S.E. (ENXTPA:SU),2026,2575.6153571428586
Schneider Electric S.E. (ENXTPA:SU),2027,2549.7100000000064
Embraer S.A. (BOVESPA:EMBR3),2016,3401.11
Embraer S.A. (BOVESPA:EMBR3),2017,3023.95
Embraer S.A. (BOVESPA:EMBR3),2018,1421.79
Embraer S.A. (BOVESPA:EMBR3),2019,3692.46
Embraer S.A. (BOVESPA:EMBR3),2020,3414.73
Embraer S.A. (BOVESPA:EMBR3),2021,3790.34
Embraer S.A. (BOVESPA:EMBR3),2022,3712.71
Embraer S.A. (BOVESPA:EMBR3),2023,10436.714285714086
Embraer S.A. (BOVESPA:EMBR3),2024,10655.214285714086
Embraer S.A. (BOVESPA:EMBR3),2025,10873.714285714028
Embraer S.A. (BOVESPA:EMBR3),2026,11092.214285714028
Embraer S.A. (BOVESPA:EMBR3),2027,11310.714285714028
Roche Holding AG (SWX:ROG),2016,16717.67
Roche Holding AG (SWX:ROG),2017,17615.69
Roche Holding AG (SWX:ROG),2018,18315.26
Roche Holding AG (SWX:ROG),2019,19274.26
Roche Holding AG (SWX:ROG),2020,17584.65
Roche Holding AG (SWX:ROG),2021,21463.89
Roche Holding AG (SWX:ROG),2022,20619.08
Roche Holding AG (SWX:ROG),2023,28012.14285714086
Roche Holding AG (SWX:ROG),2024,31641.499999998137
Roche Holding AG (SWX:ROG),2025,35270.85714285448
Roche Holding AG (SWX:ROG),2026,38900.21428571176
Roche Holding AG (SWX:ROG),2027,42529.571428569034
Valeo SE (ENXTPA:FR),2016,14322.55
Valeo SE (ENXTPA:FR),2017,15545.89
Valeo SE (ENXTPA:FR),2018,16392.57
Valeo SE (ENXTPA:FR),2019,17000.53
Valeo SE (ENXTPA:FR),2020,15152.25
Valeo SE (ENXTPA:FR),2021,15089.66
Valeo SE (ENXTPA:FR),2022,17602.12
Valeo SE (ENXTPA:FR),2023,1661.5999999999185
Valeo SE (ENXTPA:FR),2024,1749.1185714284948
Valeo SE (ENXTPA:FR),2025,1836.637142857042
Valeo SE (ENXTPA:FR),2026,1924.1557142856182
Valeo SE (ENXTPA:FR),2027,2011.6742857141944
Leonardo S.p.a. (BIT:LDO),2016,7841.91
Leonardo S.p.a. (BIT:LDO),2017,7787.8
Leonardo S.p.a. (BIT:LDO),2018,8272.68
Leonardo S.p.a. (BIT:LDO),2019,9216.98
Leonardo S.p.a. (BIT:LDO),2020,9044.03
Leonardo S.p.a. (BIT:LDO),2021,13398.41
Leonardo S.p.a. (BIT:LDO),2022,13831.3
Leonardo S.p.a. (BIT:LDO),2023,1166.9671428571328
Leonardo S.p.a. (BIT:LDO),2024,1170.9832142857003
Leonardo S.p.a. (BIT:LDO),2025,1174.999285714268
Leonardo S.p.a. (BIT:LDO),2026,1179.0153571428355
Leonardo S.p.a. (BIT:LDO),2027,1183.031428571403
Smiths Group plc (LSE:SMIN),2016,2089.68
Smiths Group plc (LSE:SMIN),2017,2082.4
Smiths Group plc (LSE:SMIN),2018,1395.15
Smiths Group plc (LSE:SMIN),2019,1879.62
Smiths Group plc (LSE:SMIN),2020,1892.98
Smiths Group plc (LSE:SMIN),2021,1815.27
Smiths Group plc (LSE:SMIN),2022,2202.61
Smiths Group plc (LSE:SMIN),2023,5288.718571428442
Smiths Group plc (LSE:SMIN),2024,5696.306428571232
Smiths Group plc (LSE:SMIN),2025,6103.894285714137
Smiths Group plc (LSE:SMIN),2026,6511.482142856927
Smiths Group plc (LSE:SMIN),2027,6919.069999999716
Schindler Holding AG (SWX:SCHN),2016,3204.06
Schindler Holding AG (SWX:SCHN),2017,3345.97
Schindler Holding AG (SWX:SCHN),2018,3637.55
Schindler Holding AG (SWX:SCHN),2019,3708.51
Schindler Holding AG (SWX:SCHN),2020,3440.21
Schindler Holding AG (SWX:SCHN),2021,3785.01
Schindler Holding AG (SWX:SCHN),2022,3908.07
Schindler Holding AG (SWX:SCHN),2023,67269.85714285448
Schindler Holding AG (SWX:SCHN),2024,72490.39285713993
Schindler Holding AG (SWX:SCHN),2025,77710.92857142352
Schindler Holding AG (SWX:SCHN),2026,82931.46428570896
Schindler Holding AG (SWX:SCHN),2027,88151.99999999441
thyssenkrupp AG (XTRA:TKA),2016,33800.53
thyssenkrupp AG (XTRA:TKA),2017,28429.71
thyssenkrupp AG (XTRA:TKA),2018,37545.89
thyssenkrupp AG (XTRA:TKA),2019,32256.76
thyssenkrupp AG (XTRA:TKA),2020,30487.0
thyssenkrupp AG (XTRA:TKA),2021,32916.71
thyssenkrupp AG (XTRA:TKA),2022,37666.84
thyssenkrupp AG (XTRA:TKA),2023,40241.18571428396
thyssenkrupp AG (XTRA:TKA),2024,43335.21464285534
thyssenkrupp AG (XTRA:TKA),2025,46429.24357142672
thyssenkrupp AG (XTRA:TKA),2026,49523.2724999981
thyssenkrupp AG (XTRA:TKA),2027,52617.30142856948
OMRON Corporation (TSE:6645),2016,3224.34
OMRON Corporation (TSE:6645),2017,3364.62
OMRON Corporation (TSE:6645),2018,3413.03
OMRON Corporation (TSE:6645),2019,2734.09
OMRON Corporation (TSE:6645),2020,2392.17
OMRON Corporation (TSE:6645),2021,2707.54
OMRON Corporation (TSE:6645),2022,3118.51
OMRON Corporation (TSE:6645),2023,22830.764285714366
OMRON Corporation (TSE:6645),2024,23243.598928571446
OMRON Corporation (TSE:6645),2025,23656.433571428643
OMRON Corporation (TSE:6645),2026,24069.268214285723
OMRON Corporation (TSE:6645),2027,24482.102857142803
Toshiba Corporation (TSE:6502),2016,27656.48
Toshiba Corporation (TSE:6502),2017,17668.75
Toshiba Corporation (TSE:6502),2018,18837.43
Toshiba Corporation (TSE:6502),2019,16915.75
Toshiba Corporation (TSE:6502),2020,14458.55
Toshiba Corporation (TSE:6502),2021,16207.3
Toshiba Corporation (TSE:6502),2022,16405.97
Toshiba Corporation (TSE:6502),2023,2345.005714285624
Toshiba Corporation (TSE:6502),2024,2429.1860714284994
Toshiba Corporation (TSE:6502),2025,2513.3664285713458
Toshiba Corporation (TSE:6502),2026,2597.546785714192
Toshiba Corporation (TSE:6502),2027,2681.7271428570384
Mitsubishi Electric Corporation (TSE:6503),2016,19926.39
Mitsubishi Electric Corporation (TSE:6503),2017,20257.18
Mitsubishi Electric Corporation (TSE:6503),2018,21581.7
Mitsubishi Electric Corporation (TSE:6503),2019,21581.41
Mitsubishi Electric Corporation (TSE:6503),2020,20063.03
Mitsubishi Electric Corporation (TSE:6503),2021,21167.24
Mitsubishi Electric Corporation (TSE:6503),2022,23679.03
Mitsubishi Electric Corporation (TSE:6503),2023,4733.571428571129
Mitsubishi Electric Corporation (TSE:6503),2024,4958.607142856868
Mitsubishi Electric Corporation (TSE:6503),2025,5183.6428571425495
Mitsubishi Electric Corporation (TSE:6503),2026,5408.6785714282305
Mitsubishi Electric Corporation (TSE:6503),2027,5633.71428571397
Dassault Aviation société anonyme (ENXTPA:AM),2016,2175.68
Dassault Aviation société anonyme (ENXTPA:AM),2017,3364.27
Dassault Aviation société anonyme (ENXTPA:AM),2018,3543.33
Dassault Aviation société anonyme (ENXTPA:AM),2019,5315.99
Dassault Aviation société anonyme (ENXTPA:AM),2020,4254.57
Dassault Aviation société anonyme (ENXTPA:AM),2021,5165.3
Dassault Aviation société anonyme (ENXTPA:AM),2022,5121.73
Dassault Aviation société anonyme (ENXTPA:AM),2023,5676.571428571246
Dassault Aviation société anonyme (ENXTPA:AM),2024,5851.107142856927
Dassault Aviation société anonyme (ENXTPA:AM),2025,6025.642857142608
Dassault Aviation société anonyme (ENXTPA:AM),2026,6200.178571428347
Dassault Aviation société anonyme (ENXTPA:AM),2027,6374.714285714028
DENSO Corporation (TSE:6902),2016,24944.01
DENSO Corporation (TSE:6902),2017,27357.98
DENSO Corporation (TSE:6902),2018,30456.81
DENSO Corporation (TSE:6902),2019,30327.03
DENSO Corporation (TSE:6902),2020,27928.12
DENSO Corporation (TSE:6902),2021,30863.64
DENSO Corporation (TSE:6902),2022,35511.58
DENSO Corporation (TSE:6902),2023,15498.521428571315
DENSO Corporation (TSE:6902),2024,15839.177142856992
DENSO Corporation (TSE:6902),2025,16179.832857142668
DENSO Corporation (TSE:6902),2026,16520.488571428345
DENSO Corporation (TSE:6902),2027,16861.14428571402
BAE Systems plc (LSE:BA.),2016,8757.0
BAE Systems plc (LSE:BA.),2017,7388.56
BAE Systems plc (LSE:BA.),2018,7191.86
BAE Systems plc (LSE:BA.),2019,7894.9
BAE Systems plc (LSE:BA.),2020,8334.45
BAE Systems plc (LSE:BA.),2021,8563.94
BAE Systems plc (LSE:BA.),2022,8736.36
BAE Systems plc (LSE:BA.),2023,1583.4442857142567
BAE Systems plc (LSE:BA.),2024,1629.5599999999686
BAE Systems plc (LSE:BA.),2025,1675.6757142856804
BAE Systems plc (LSE:BA.),2026,1721.7914285713923
BAE Systems plc (LSE:BA.),2027,1767.9071428571042
"Fuji Electric Co., Ltd. (TSE:6504)",2016,4173.07
"Fuji Electric Co., Ltd. (TSE:6504)",2017,4377.58
"Fuji Electric Co., Ltd. (TSE:6504)",2018,4563.2
"Fuji Electric Co., Ltd. (TSE:6504)",2019,4528.0
"Fuji Electric Co., Ltd. (TSE:6504)",2020,4282.34
"Fuji Electric Co., Ltd. (TSE:6504)",2021,4636.2
"Fuji Electric Co., Ltd. (TSE:6504)",2022,4759.82
"Fuji Electric Co., Ltd. (TSE:6504)",2023,497.8771428571272
"Fuji Electric Co., Ltd. (TSE:6504)",2024,528.5460714285509
"Fuji Electric Co., Ltd. (TSE:6504)",2025,559.214999999982
"Fuji Electric Co., Ltd. (TSE:6504)",2026,589.8839285714057
"Fuji Electric Co., Ltd. (TSE:6504)",2027,620.5528571428295
Nikon Corporation (TSE:7731),2016,3072.61
Nikon Corporation (TSE:7731),2017,2741.34
Nikon Corporation (TSE:7731),2018,2712.07
Nikon Corporation (TSE:7731),2019,2543.48
Nikon Corporation (TSE:7731),2020,2076.54
Nikon Corporation (TSE:7731),2021,2068.33
Nikon Corporation (TSE:7731),2022,2138.73
Nikon Corporation (TSE:7731),2023,2036.7142857142462
Nikon Corporation (TSE:7731),2024,2025.7142857142462
Nikon Corporation (TSE:7731),2025,2014.7142857142462
Nikon Corporation (TSE:7731),2026,2003.7142857142499
Nikon Corporation (TSE:7731),2027,1992.7142857142499
"Casio Computer Co.,Ltd. (TSE:6952)",2016,1279.75
"Casio Computer Co.,Ltd. (TSE:6952)",2017,1222.91
"Casio Computer Co.,Ltd. (TSE:6952)",2018,1136.62
"Casio Computer Co.,Ltd. (TSE:6952)",2019,1143.72
"Casio Computer Co.,Ltd. (TSE:6952)",2020,869.77
"Casio Computer Co.,Ltd. (TSE:6952)",2021,959.14
"Casio Computer Co.,Ltd. (TSE:6952)",2022,994.7
"Casio Computer Co.,Ltd. (TSE:6952)",2023,689.5999999999694
"Casio Computer Co.,Ltd. (TSE:6952)",2024,704.1117857142526
"Casio Computer Co.,Ltd. (TSE:6952)",2025,718.6235714285394
"Casio Computer Co.,Ltd. (TSE:6952)",2026,733.1353571428226
"Casio Computer Co.,Ltd. (TSE:6952)",2027,747.6471428571094
"Konica Minolta, Inc. (TSE:4902)",2016,3362.09
"Konica Minolta, Inc. (TSE:4902)",2017,3585.85
"Konica Minolta, Inc. (TSE:4902)",2018,3678.95
"Konica Minolta, Inc. (TSE:4902)",2019,3639.73
"Konica Minolta, Inc. (TSE:4902)",2020,3272.15
"Konica Minolta, Inc. (TSE:4902)",2021,3415.85
"Konica Minolta, Inc. (TSE:4902)",2022,4135.6
"Konica Minolta, Inc. (TSE:4902)",2023,1795.701428571425
"Konica Minolta, Inc. (TSE:4902)",2024,1624.8732142857625
"Konica Minolta, Inc. (TSE:4902)",2025,1454.045000000042
"Konica Minolta, Inc. (TSE:4902)",2026,1283.2167857143213
"Konica Minolta, Inc. (TSE:4902)",2027,1112.3885714286007
GEA Group Aktiengesellschaft (XTRA:G1A),2016,3291.78
GEA Group Aktiengesellschaft (XTRA:G1A),2017,3364.85
GEA Group Aktiengesellschaft (XTRA:G1A),2018,3630.46
GEA Group Aktiengesellschaft (XTRA:G1A),2019,3691.28
GEA Group Aktiengesellschaft (XTRA:G1A),2020,3403.46
GEA Group Aktiengesellschaft (XTRA:G1A),2021,3327.8
GEA Group Aktiengesellschaft (XTRA:G1A),2022,3618.06
GEA Group Aktiengesellschaft (XTRA:G1A),2023,7458.3499999996275
GEA Group Aktiengesellschaft (XTRA:G1A),2024,8037.231071428163
GEA Group Aktiengesellschaft (XTRA:G1A),2025,8616.112142856698
GEA Group Aktiengesellschaft (XTRA:G1A),2026,9194.993214285234
GEA Group Aktiengesellschaft (XTRA:G1A),2027,9773.87428571377
"Oki Electric Industry Co., Ltd. (TSE:6703)",2016,2302.64
"Oki Electric Industry Co., Ltd. (TSE:6703)",2017,2235.55
"Oki Electric Industry Co., Ltd. (TSE:6703)",2018,2145.49
"Oki Electric Industry Co., Ltd. (TSE:6703)",2019,2336.46
"Oki Electric Industry Co., Ltd. (TSE:6703)",2020,1990.53
"Oki Electric Industry Co., Ltd. (TSE:6703)",2021,1844.84
"Oki Electric Industry Co., Ltd. (TSE:6703)",2022,1851.0
"Oki Electric Industry Co., Ltd. (TSE:6703)",2023,6077.71142857126
"Oki Electric Industry Co., Ltd. (TSE:6703)",2024,6523.097142856917
"Oki Electric Industry Co., Ltd. (TSE:6703)",2025,6968.4828571426915
"Oki Electric Industry Co., Ltd. (TSE:6703)",2026,7413.868571428466
"Oki Electric Industry Co., Ltd. (TSE:6703)",2027,7859.254285714123
SEB SA (ENXTPA:SK),2016,4629.81
SEB SA (ENXTPA:SK),2017,6036.71
SEB SA (ENXTPA:SK),2018,6359.58
SEB SA (ENXTPA:SK),2019,6895.7
SEB SA (ENXTPA:SK),2020,6568.59
SEB SA (ENXTPA:SK),2021,7471.83
SEB SA (ENXTPA:SK),2022,7602.02
SEB SA (ENXTPA:SK),2023,32752.14285714086
SEB SA (ENXTPA:SK),2024,34669.60714285495
SEB SA (ENXTPA:SK),2025,36587.071428569034
SEB SA (ENXTPA:SK),2026,38504.535714283586
SEB SA (ENXTPA:SK),2027,40421.99999999767
Fanuc Corporation (TSE:6954),2016,1969.55
Fanuc Corporation (TSE:6954),2017,2540.13
Fanuc Corporation (TSE:6954),2018,2602.73
Fanuc Corporation (TSE:6954),2019,2220.87
Fanuc Corporation (TSE:6954),2020,2175.17
Fanuc Corporation (TSE:6954),2021,2839.86
Fanuc Corporation (TSE:6954),2022,3390.05
Fanuc Corporation (TSE:6954),2023,2614.5414285715087
Fanuc Corporation (TSE:6954),2024,2519.808928571525
Fanuc Corporation (TSE:6954),2025,2425.076428571512
Fanuc Corporation (TSE:6954),2026,2330.3439285715285
Fanuc Corporation (TSE:6954),2027,2235.611428571545
Shimadzu Corporation (TSE:7701),2016,1359.7
Shimadzu Corporation (TSE:7701),2017,1499.96
Shimadzu Corporation (TSE:7701),2018,1571.59
Shimadzu Corporation (TSE:7701),2019,1577.93
Shimadzu Corporation (TSE:7701),2020,1549.23
Shimadzu Corporation (TSE:7701),2021,1658.87
Shimadzu Corporation (TSE:7701),2022,1808.17
Shimadzu Corporation (TSE:7701),2023,1773.60142857139
Shimadzu Corporation (TSE:7701),2024,1691.7692857142538
Shimadzu Corporation (TSE:7701),2025,1609.9371428571176
Shimadzu Corporation (TSE:7701),2026,1528.1049999999814
Shimadzu Corporation (TSE:7701),2027,1446.2728571428452
"Alps Alpine Co., Ltd. (TSE:6770)",2016,3992.03
"Alps Alpine Co., Ltd. (TSE:6770)",2017,4417.39
"Alps Alpine Co., Ltd. (TSE:6770)",2018,4560.85
"Alps Alpine Co., Ltd. (TSE:6770)",2019,4683.28
"Alps Alpine Co., Ltd. (TSE:6770)",2020,4047.48
"Alps Alpine Co., Ltd. (TSE:6770)",2021,4307.69
"Alps Alpine Co., Ltd. (TSE:6770)",2022,4960.23
"Alps Alpine Co., Ltd. (TSE:6770)",2023,2045.6457142856816
"Alps Alpine Co., Ltd. (TSE:6770)",2024,2087.324999999968
"Alps Alpine Co., Ltd. (TSE:6770)",2025,2129.0042857142544
"Alps Alpine Co., Ltd. (TSE:6770)",2026,2170.6835714285407
"Alps Alpine Co., Ltd. (TSE:6770)",2027,2212.3628571428126
JVCKENWOOD Corporation (TSE:6632),2016,1433.45
JVCKENWOOD Corporation (TSE:6632),2017,1477.77
JVCKENWOOD Corporation (TSE:6632),2018,1491.03
JVCKENWOOD Corporation (TSE:6632),2019,1471.75
JVCKENWOOD Corporation (TSE:6632),2020,1309.99
JVCKENWOOD Corporation (TSE:6632),2021,1335.82
JVCKENWOOD Corporation (TSE:6632),2022,1616.88
JVCKENWOOD Corporation (TSE:6632),2023,9999.999999999884
JVCKENWOOD Corporation (TSE:6632),2024,10415.535714285565
JVCKENWOOD Corporation (TSE:6632),2025,10831.071428571246
JVCKENWOOD Corporation (TSE:6632),2026,11246.607142856927
JVCKENWOOD Corporation (TSE:6632),2027,11662.142857142608
Agfa-Gevaert NV (ENXTBR:AGFB),2016,1782.49
Agfa-Gevaert NV (ENXTBR:AGFB),2017,1728.38
Agfa-Gevaert NV (ENXTBR:AGFB),2018,1572.41
Agfa-Gevaert NV (ENXTBR:AGFB),2019,1470.56
Agfa-Gevaert NV (ENXTBR:AGFB),2020,1289.12
Agfa-Gevaert NV (ENXTBR:AGFB),2021,1340.05
Agfa-Gevaert NV (ENXTBR:AGFB),2022,1410.08
Agfa-Gevaert NV (ENXTBR:AGFB),2023,36823.61857142835
Agfa-Gevaert NV (ENXTBR:AGFB),2024,36988.697499999835
Agfa-Gevaert NV (ENXTBR:AGFB),2025,37153.77642857126
Agfa-Gevaert NV (ENXTBR:AGFB),2026,37318.85535714269
Agfa-Gevaert NV (ENXTBR:AGFB),2027,37483.934285714175
Aisin Corporation (TSE:7259),2016,19840.67
Aisin Corporation (TSE:7259),2017,22072.9
Aisin Corporation (TSE:7259),2018,23594.84
Aisin Corporation (TSE:7259),2019,23294.26
Aisin Corporation (TSE:7259),2020,20789.11
Aisin Corporation (TSE:7259),2021,22739.76
Aisin Corporation (TSE:7259),2022,25977.99
Aisin Corporation (TSE:7259),2023,147.49428571428507
Aisin Corporation (TSE:7259),2024,158.23249999999825
Aisin Corporation (TSE:7259),2025,168.97071428571144
Aisin Corporation (TSE:7259),2026,179.70892857142462
Aisin Corporation (TSE:7259),2027,190.4471428571378
Safran SA (ENXTPA:SAF),2016,9114.06
Safran SA (ENXTPA:SAF),2017,9275.33
Safran SA (ENXTPA:SAF),2018,12637.67
Safran SA (ENXTPA:SAF),2019,14299.2
Safran SA (ENXTPA:SAF),2020,9528.91
Safran SA (ENXTPA:SAF),2021,8205.84
Safran SA (ENXTPA:SAF),2022,10897.61
Safran SA (ENXTPA:SAF),2023,12056.767142857308
Safran SA (ENXTPA:SAF),2024,12465.503214285825
Safran SA (ENXTPA:SAF),2025,12874.239285714459
Safran SA (ENXTPA:SAF),2026,13282.975357142976
Safran SA (ENXTPA:SAF),2027,13691.711428571492
Yamaha Corporation (TSE:7951),2016,1630.0
Yamaha Corporation (TSE:7951),2017,1720.72
Yamaha Corporation (TSE:7951),2018,1716.84
Yamaha Corporation (TSE:7951),2019,1688.39
Yamaha Corporation (TSE:7951),2020,1504.95
Yamaha Corporation (TSE:7951),2021,1662.61
Yamaha Corporation (TSE:7951),2022,1844.86
Yamaha Corporation (TSE:7951),2023,11189.142857142258
Yamaha Corporation (TSE:7951),2024,12580.85714285681
Yamaha Corporation (TSE:7951),2025,13972.571428570896
Yamaha Corporation (TSE:7951),2026,15364.285714284983
Yamaha Corporation (TSE:7951),2027,16755.99999999907
Advantest Corporation (TSE:6857),2016,414.78
Advantest Corporation (TSE:6857),2017,627.29
Advantest Corporation (TSE:6857),2018,864.76
Advantest Corporation (TSE:6857),2019,787.46
Advantest Corporation (TSE:6857),2020,897.67
Advantest Corporation (TSE:6857),2021,1157.34
Advantest Corporation (TSE:6857),2022,1495.09
Advantest Corporation (TSE:6857),2023,2871.0828571427264
Advantest Corporation (TSE:6857),2024,3112.198928571306
Advantest Corporation (TSE:6857),2025,3353.3149999998277
Advantest Corporation (TSE:6857),2026,3594.4310714284074
Advantest Corporation (TSE:6857),2027,3835.547142856929
Yokogawa Electric Corporation (TSE:6841),2016,1485.22
Yokogawa Electric Corporation (TSE:6841),2017,1558.93
Yokogawa Electric Corporation (TSE:6841),2018,1553.31
Yokogawa Electric Corporation (TSE:6841),2019,1526.24
Yokogawa Electric Corporation (TSE:6841),2020,1435.11
Yokogawa Electric Corporation (TSE:6841),2021,1450.9
Yokogawa Electric Corporation (TSE:6841),2022,1592.1
Yokogawa Electric Corporation (TSE:6841),2023,53242.99999999814
Yokogawa Electric Corporation (TSE:6841),2024,55806.85714285541
Yokogawa Electric Corporation (TSE:6841),2025,58370.71428571176
Yokogawa Electric Corporation (TSE:6841),2026,60934.571428569034
Yokogawa Electric Corporation (TSE:6841),2027,63498.42857142538
"Daikin Industries,Ltd. (TSE:6367)",2016,8624.17
"Daikin Industries,Ltd. (TSE:6367)",2017,9790.51
"Daikin Industries,Ltd. (TSE:6367)",2018,10672.61
"Daikin Industries,Ltd. (TSE:6367)",2019,11150.49
"Daikin Industries,Ltd. (TSE:6367)",2020,10682.67
"Daikin Industries,Ltd. (TSE:6367)",2021,13000.97
"Daikin Industries,Ltd. (TSE:6367)",2022,16999.58
"Daikin Industries,Ltd. (TSE:6367)",2023,4710.142857142666
"Daikin Industries,Ltd. (TSE:6367)",2024,4959.535714285506
"Daikin Industries,Ltd. (TSE:6367)",2025,5208.928571428347
"Daikin Industries,Ltd. (TSE:6367)",2026,5458.321428571187
"Daikin Industries,Ltd. (TSE:6367)",2027,5707.714285714028
"Nintendo Co., Ltd. (TSE:7974)",2016,1422.79
"Nintendo Co., Ltd. (TSE:7974)",2017,4357.51
"Nintendo Co., Ltd. (TSE:7974)",2018,4758.54
"Nintendo Co., Ltd. (TSE:7974)",2019,4477.39
"Nintendo Co., Ltd. (TSE:7974)",2020,5001.48
"Nintendo Co., Ltd. (TSE:7974)",2021,4955.16
"Nintendo Co., Ltd. (TSE:7974)",2022,5100.31
"Nintendo Co., Ltd. (TSE:7974)",2023,1298.299999999981
"Nintendo Co., Ltd. (TSE:7974)",2024,1310.7292857142675
"Nintendo Co., Ltd. (TSE:7974)",2025,1323.1585714285538
"Nintendo Co., Ltd. (TSE:7974)",2026,1335.5878571428439
"Nintendo Co., Ltd. (TSE:7974)",2027,1348.0171428571302
HELLA GmbH & Co. KGaA (XTRA:HLE),2016,4907.99
HELLA GmbH & Co. KGaA (XTRA:HLE),2017,5236.8
HELLA GmbH & Co. KGaA (XTRA:HLE),2018,5455.04
HELLA GmbH & Co. KGaA (XTRA:HLE),2019,5402.25
HELLA GmbH & Co. KGaA (XTRA:HLE),2020,4683.96
HELLA GmbH & Co. KGaA (XTRA:HLE),2021,5092.8
HELLA GmbH & Co. KGaA (XTRA:HLE),2022,6842.51
HELLA GmbH & Co. KGaA (XTRA:HLE),2023,8088.021428571432
HELLA GmbH & Co. KGaA (XTRA:HLE),2024,8041.55857142857
HELLA GmbH & Co. KGaA (XTRA:HLE),2025,7995.095714285722
HELLA GmbH & Co. KGaA (XTRA:HLE),2026,7948.632857142875
HELLA GmbH & Co. KGaA (XTRA:HLE),2027,7902.170000000013
LG Electronics Inc. (KOSE:A066570),2016,30871.57
LG Electronics Inc. (KOSE:A066570),2017,34658.94
LG Electronics Inc. (KOSE:A066570),2018,34305.26
LG Electronics Inc. (KOSE:A066570),2019,34831.76
LG Electronics Inc. (KOSE:A066570),2020,31552.99
LG Electronics Inc. (KOSE:A066570),2021,40794.06
LG Electronics Inc. (KOSE:A066570),2022,46889.96
LG Electronics Inc. (KOSE:A066570),2023,21465.788571428042
LG Electronics Inc. (KOSE:A066570),2024,22132.574999999488
LG Electronics Inc. (KOSE:A066570),2025,22799.361428570934
LG Electronics Inc. (KOSE:A066570),2026,23466.147857142147
LG Electronics Inc. (KOSE:A066570),2027,24132.934285713593
Techtronic Industries Company Limited (SEHK:669),2016,3495.23
Techtronic Industries Company Limited (SEHK:669),2017,3837.43
Techtronic Industries Company Limited (SEHK:669),2018,4406.61
Techtronic Industries Company Limited (SEHK:669),2019,4774.07
Techtronic Industries Company Limited (SEHK:669),2020,6058.86
